2.968337999999999965e+02 -7.426707373007165813e+01
2.959432985999999914e+02 -7.426730402286921162e+01
2.950527971999999863e+02 -7.426753772992869074e+01
2.941622957999999812e+02 -7.426777501090749922e+01
2.932717943999999761e+02 -7.426801596285703511e+01
2.923812929999999710e+02 -7.426826066609754662e+01
2.914907915999999659e+02 -7.426850930162923703e+01
2.906002901999999608e+02 -7.426876196553556042e+01
2.897097887999999557e+02 -7.426901874908925549e+01
2.888192873999999506e+02 -7.426927986559354622e+01
2.879287859999999455e+02 -7.426954541702123436e+01
2.870382845999999404e+02 -7.426981551699857675e+01
2.861477831999999353e+02 -7.427009038100412397e+01
2.852572817999999302e+02 -7.427037009133874790e+01
2.843667803999999251e+02 -7.427065489617464777e+01
2.834762789999999200e+02 -7.427094492258291325e+01
2.825857775999999149e+02 -7.427124031183431896e+01
2.816952761999999097e+02 -7.427154131458601682e+01
2.808047747999999046e+02 -7.427184808616777900e+01
2.799142733999998995e+02 -7.427216077476511202e+01
2.790237719999998944e+02 -7.427247967031527764e+01
2.781332705999998893e+02 -7.427280495518721182e+01
2.772427691999998842e+02 -7.427313680325508471e+01
2.763522677999998791e+02 -7.427347551705626927e+01
2.754617663999998740e+02 -7.427382128160701313e+01
2.745712649999998689e+02 -7.427417433323464024e+01
2.736807635999998638e+02 -7.427453499071195608e+01
2.727902621999998587e+02 -7.427490348072916504e+01
2.718997607999998536e+02 -7.427528003766012432e+01
2.710092593999998485e+02 -7.427566501105209795e+01
2.701187579999998434e+02 -7.427605871205419419e+01
2.692282565999998383e+02 -7.427646135156508933e+01
2.683377551999998332e+02 -7.427687335410776370e+01
2.674472537999998281e+02 -7.427729496534134057e+01
2.665567523999998230e+02 -7.427772659810227651e+01
2.656662509999998179e+02 -7.427816861073517885e+01
2.647757495999998127e+02 -7.427862130815560704e+01
2.638852481999998076e+02 -7.427908517879518513e+01
2.629947467999998025e+02 -7.427956056695130371e+01
2.621042453999997974e+02 -7.428004782064741107e+01
2.612137439999997923e+02 -7.428054752630372093e+01
2.603232425999997872e+02 -7.428106006132115624e+01
2.594327411999997821e+02 -7.428158584342995141e+01
2.585422397999997770e+02 -7.428212545040067027e+01
2.576517383999997719e+02 -7.428267938430079198e+01
2.567612369999997668e+02 -7.428324803712499147e+01
2.558707355999997617e+02 -7.428383215008770435e+01
2.549802341999997566e+02 -7.428443120573626857e+01
2.540897327999997515e+02 -7.428504769688559861e+01
2.531992313999997464e+02 -7.428568139861391728e+01
2.523087299999997413e+02 -7.428633285284051624e+01
2.514182285999997362e+02 -7.428700273927590558e+01
2.505277271999997311e+02 -7.428769184083056132e+01
2.496372257999997260e+02 -7.428840081468628398e+01
2.487467243999997208e+02 -7.428913034042129482e+01
2.478562229999997157e+02 -7.428988128701287508e+01
2.469657215999997106e+02 -7.429065441750708487e+01
2.460752201999997055e+02 -7.429145067297348248e+01
2.451847187999997004e+02 -7.429227085822125787e+01
2.442942173999996953e+02 -7.429311580544406013e+01
2.434037159999996902e+02 -7.429398656063521855e+01
2.425132145999996851e+02 -7.429488414548224284e+01
2.416227131999996800e+02 -7.429580944362335515e+01
2.407322117999996749e+02 -7.429676368961638389e+01
2.398417103999996698e+02 -7.429774790834731846e+01
2.389512089999996647e+02 -7.429876308984340483e+01
2.380607075999996596e+02 -7.429981075179172478e+01
2.371702061999996545e+02 -7.430089198275152285e+01
2.362797047999996494e+02 -7.430200797691709624e+01
2.353892033999996443e+02 -7.430316028015714380e+01
2.344987019999996392e+02 -7.430435011049443972e+01
2.336082005999996341e+02 -7.430557897664778011e+01
2.327176991999996289e+02 -7.430684852772894544e+01
2.318271977999996238e+02 -7.430816022823034928e+01
2.309366963999996187e+02 -7.430951559052803645e+01
2.300461949999996136e+02 -7.431091654899117316e+01
2.291556935999996085e+02 -7.431236451642993757e+01
2.282651921999996034e+02 -7.431386178074248505e+01
2.273746907999995983e+02 -7.431541001797332058e+01
2.264841893999995932e+02 -7.431701106085525055e+01
2.255936879999995881e+02 -7.431866723548913001e+01
2.247031865999995830e+02 -7.432038040605861795e+01
2.238126851999995779e+02 -7.432215286926378894e+01
2.229221837999995728e+02 -7.432398709748251520e+01
2.220316823999995677e+02 -7.432588884534942508e+01
2.211411809999995626e+02 -7.432784980342587744e+01
2.202506795999995575e+02 -7.432988330340957361e+01
2.193601781999995524e+02 -7.433198858208947968e+01
2.184696767999995473e+02 -7.433416803785623017e+01
2.175791753999995422e+02 -7.433642503871659812e+01
2.166886739999995370e+02 -7.433876199750422131e+01
2.157981725999995319e+02 -7.434118171052061541e+01
2.149076711999995268e+02 -7.434368806894663351e+01
2.140171697999995217e+02 -7.434628391877340903e+01
2.131266683999995166e+02 -7.434897236610592586e+01
2.122361669999995115e+02 -7.435175729831480851e+01
2.113456655999995064e+02 -7.435464156572842853e+01
2.104551641999995013e+02 -7.435763356465629670e+01
2.095646627999994962e+02 -7.436072891464641543e+01
2.086741613999994911e+02 -7.436393516899376266e+01
2.077836599999994860e+02 -7.436725643877736047e+01
2.068931585999994809e+02 -7.437069704615018395e+01
2.060026571999994758e+02 -7.437425678793951533e+01
2.051121557999994707e+02 -7.437795205851905678e+01
2.042216543999994656e+02 -7.438177639585602208e+01
2.033311529999994605e+02 -7.438573849257696224e+01
2.024406515999994554e+02 -7.438984642565876015e+01
