2.879287859999999455e+02 -7.473785429744042119e+01 -7.464231974357319643e+01 -7.464226133684104525e+01 -7.450011102472754487e+01 -7.431632780882908662e+01 -7.411148430781864249e+01 -7.410932320723441080e+01 -7.408233052645205419e+01 -7.407566639308407730e+01 -7.406956341824594858e+01 -7.401773907577525335e+01 -7.401561330239147196e+01 -7.398887412339587399e+01 -7.398838639486723423e+01 -7.398301547834616088e+01 -7.397863835311964920e+01 -7.392217027748368707e+01 -7.384307630297831793e+01 -7.339614262033077807e+01 -7.326064233687941396e+01 -7.318841159170861488e+01 -7.294903620299069757e+01 -7.293922540177554481e+01 -7.292583043964026501e+01 -7.280266636452755336e+01 -7.275044772955982353e+01
2.870382845999999404e+02 -7.473787710403023254e+01 -7.464231418393420370e+01 -7.464225361644011514e+01 -7.450010973596386066e+01 -7.431660273719069210e+01 -7.411208664301508975e+01 -7.410984574251422430e+01 -7.408302265243928275e+01 -7.407626739509512959e+01 -7.407009800930411814e+01 -7.401837161170828949e+01 -7.401616367004109520e+01 -7.398910003186874462e+01 -7.398906877365509160e+01 -7.398321472695894840e+01 -7.397884165975310111e+01 -7.392233838049213546e+01 -7.384335271540450663e+01 -7.339663145279492085e+01 -7.326212424201831652e+01 -7.318918710656153337e+01 -7.295091709888973242e+01 -7.294103776803088124e+01 -7.292767696007190636e+01 -7.280451349308569320e+01 -7.275138621855914778e+01
2.861477831999999353e+02 -7.473790076857633835e+01 -7.464230835071685988e+01 -7.464224555614849521e+01 -7.450010835433624834e+01 -7.431688150950002125e+01 -7.411269333672949244e+01 -7.411037002071165603e+01 -7.408372139733032213e+01 -7.407687329947098931e+01 -7.407063568204559090e+01 -7.401900888982915205e+01 -7.401671606088804367e+01 -7.398975237234625979e+01 -7.398932231775249591e+01 -7.398341113608829289e+01 -7.397904302031420798e+01 -7.392250807084396058e+01 -7.384362815978533945e+01 -7.339712100929808969e+01 -7.326360423308580039e+01 -7.318995758024698262e+01 -7.295280751077342529e+01 -7.294285878293543135e+01 -7.292953294970121192e+01 -7.280637017528930244e+01 -7.275232800149696288e+01
2.852572817999999302e+02 -7.473792532060099347e+01 -7.464230223233867889e+01 -7.464223714360082340e+01 -7.450010687438270907e+01 -7.431716420323260763e+01 -7.411330429734503866e+01 -7.411089586088510828e+01 -7.408442666769134632e+01 -7.407748400035072223e+01 -7.407117632764992265e+01 -7.401965079958215199e+01 -7.401727027357756583e+01 -7.399043706794711284e+01 -7.398954075388546414e+01 -7.398360452237690765e+01 -7.397924227917685869e+01 -7.392268586233858230e+01 -7.384390242367248902e+01 -7.339761113821812444e+01 -7.326509131892473192e+01 -7.319073042359818260e+01 -7.295470705697513836e+01 -7.294468834266777435e+01 -7.293139802368845892e+01 -7.280823617623914856e+01 -7.275329089997728715e+01
2.843667803999999251e+02 -7.473795080235410637e+01 -7.464229581301525229e+01 -7.464222836160500663e+01 -7.450010529200940823e+01 -7.431744987477944164e+01 -7.411391975664470522e+01 -7.411142340271517526e+01 -7.408513880039510013e+01 -7.407809977327322315e+01 -7.407172060136483083e+01 -7.402029759731544800e+01 -7.401782643624245850e+01 -7.399112339673050087e+01 -7.398975525664741326e+01 -7.398379486718819464e+01 -7.397943940444889677e+01 -7.392287069680187983e+01 -7.384417556307803920e+01 -7.339810187280717457e+01 -7.326656106312749728e+01 -7.319148588534002897e+01 -7.295661628031068346e+01 -7.294652643646767842e+01 -7.293327270243153748e+01 -7.281011197100224308e+01 -7.275425471291416102e+01
2.834762789999999200e+02 -7.473797723681673233e+01 -7.464228907980373151e+01 -7.464221919639557257e+01 -7.450010360093202166e+01 -7.431774079458037363e+01 -7.411453967847408819e+01 -7.411195254856137637e+01 -7.408585764562212717e+01 -7.407872043291402520e+01 -7.407226725853981009e+01 -7.402094906083067372e+01 -7.401838441293928383e+01 -7.399181066191277978e+01 -7.398996561440351627e+01 -7.398398191705786076e+01 -7.397963425299175810e+01 -7.392304164553111434e+01 -7.384444733463936927e+01 -7.339859315553843544e+01 -7.326804041388264466e+01 -7.319223747912919009e+01 -7.295853478712402307e+01 -7.294837316005276762e+01 -7.293515670390327443e+01 -7.281199691123286755e+01 -7.275518355868166509e+01
2.825857775999999149e+02 -7.473800466426361311e+01 -7.464228201789252637e+01 -7.464220963289506017e+01 -7.450010179727837567e+01 -7.431803502468348199e+01 -7.411516405369086158e+01 -7.411248321053642485e+01 -7.408658335773078818e+01 -7.407934616017510621e+01 -7.407281733996509843e+01 -7.402160537678368257e+01 -7.401894410611369324e+01 -7.399249959606034110e+01 -7.399017164429878335e+01 -7.398416565502390085e+01 -7.397982670259926863e+01 -7.392322967396859212e+01 -7.384471768533236968e+01 -7.339908484490435114e+01 -7.326951331180123361e+01 -7.319298698916460921e+01 -7.296046261598257843e+01 -7.295022838841040880e+01 -7.293705000330344035e+01 -7.281389144954614778e+01 -7.275614807075520218e+01
2.816952761999999097e+02 -7.473803311530816984e+01 -7.464227461042116829e+01 -7.464219965289790082e+01 -7.450009987445186255e+01 -7.431833316339496776e+01 -7.411579304367116094e+01 -7.411301544015555010e+01 -7.408731608579994088e+01 -7.407997702596344425e+01 -7.407337061687069024e+01 -7.402226660202768471e+01 -7.401950554423062556e+01 -7.399319006451591463e+01 -7.399037326826257299e+01 -7.398434598148692487e+01 -7.398001672075275792e+01 -7.392342112509189178e+01 -7.384498659914729046e+01 -7.339957695351094458e+01 -7.327098058756649834e+01 -7.319373191522215905e+01 -7.296239997839657576e+01 -7.295209226547410708e+01 -7.293895285699026942e+01 -7.281579567060036595e+01 -7.275712351778068410e+01
2.808047747999999046e+02 -7.473806262895296015e+01 -7.464226684142425938e+01 -7.464218924055340665e+01 -7.450009782749192766e+01 -7.431863510981526133e+01 -7.411642664775777689e+01 -7.411354918067506503e+01 -7.408805579215669468e+01 -7.408061297791128652e+01 -7.407392713147665120e+01 -7.402293261965007787e+01 -7.402006862714429758e+01 -7.399388217451743799e+01 -7.399057024260903859e+01 -7.398452270147012655e+01 -7.398020416313002556e+01 -7.392360212371406192e+01 -7.384525389593252953e+01 -7.340006939752872483e+01 -7.327244535401567305e+01 -7.319447072463358950e+01 -7.296434667006124641e+01 -7.295396463123279318e+01 -7.294086502884722734e+01 -7.281770916654591019e+01 -7.275806991047990380e+01
2.799142733999998995e+02 -7.473809324327520187e+01 -7.464225869492456411e+01 -7.464217837956601898e+01 -7.450009564977119680e+01 -7.431894093283736424e+01 -7.411706481773232724e+01 -7.411408429599734404e+01 -7.408880248080461683e+01 -7.408125400478793665e+01 -7.407448675289241180e+01 -7.402360344043306384e+01 -7.402063319956384646e+01 -7.399457604717422043e+01 -7.399076239276459432e+01 -7.398469570711405652e+01 -7.398038889943103413e+01 -7.392378791942189764e+01 -7.384551944932321987e+01 -7.340056206004817341e+01 -7.327390430991761150e+01 -7.319520477690620908e+01 -7.296630241019070695e+01 -7.295584519341863938e+01 -7.294278629686583315e+01 -7.281963188307176438e+01 -7.275902301231982960e+01
2.790237719999998944e+02 -7.473812500203342779e+01 -7.464225015015045983e+01 -7.464216704812167791e+01 -7.450009333512169007e+01 -7.431925073246968338e+01 -7.411770781303144418e+01 -7.411462092391430190e+01 -7.408955651135481446e+01 -7.408190045363087961e+01 -7.407504967000539864e+01 -7.402427940132125173e+01 -7.402119937754163459e+01 -7.399527176952121010e+01 -7.399094959916887149e+01 -7.398486495647213701e+01 -7.398057086456255149e+01 -7.392398747148151017e+01 -7.384578322572281195e+01 -7.340105496670452112e+01 -7.327536036372208628e+01 -7.319594512688344423e+01 -7.296826788085127191e+01 -7.295773477665822782e+01 -7.294471735240085764e+01 -7.282156460020226518e+01 -7.276001409572954515e+01
2.781332705999998893e+02 -7.473815794645851440e+01 -7.464224118936326136e+01 -7.464215522865393382e+01 -7.450009087646155592e+01 -7.431956454323547234e+01 -7.411835558096119314e+01 -7.411515894787895320e+01 -7.409031776402198943e+01 -7.408255215209644007e+01 -7.407561580795164957e+01 -7.402496026591542488e+01 -7.402176700172348944e+01 -7.399596938471582064e+01 -7.399113163549934313e+01 -7.398503022801011753e+01 -7.398074992082281653e+01 -7.392418402659629351e+01 -7.384604506688120296e+01 -7.340154804905239416e+01 -7.327681232132394484e+01 -7.319665973852447394e+01 -7.297024260309859756e+01 -7.295963257308038408e+01 -7.294665765752095865e+01 -7.282350662138819075e+01 -7.276097946811535166e+01
2.772427691999998842e+02 -7.473819211084291680e+01 -7.464223179320104862e+01 -7.464214290287861786e+01 -7.450008826972219822e+01 -7.431988236179661556e+01 -7.411900813229922846e+01 -7.411569827920621378e+01 -7.409108625289879058e+01 -7.408320911894678318e+01 -7.407618515979625329e+01 -7.402564608150920833e+01 -7.402233593932452038e+01 -7.399666893921312294e+01 -7.399130828806126203e+01 -7.398519140683524142e+01 -7.398092591341668367e+01 -7.392438081902966474e+01 -7.384630480166758559e+01 -7.340204110759171385e+01 -7.327825418363283916e+01 -7.319737915676481066e+01 -7.297222650772219765e+01 -7.296153874415296059e+01 -7.294860726762348690e+01 -7.282545796502546409e+01 -7.276194910046908149e+01
2.763522677999998791e+02 -7.473822754952703917e+01 -7.464222193920998905e+01 -7.464213004727669443e+01 -7.450008550345316394e+01 -7.432020492476779339e+01 -7.411966562627858934e+01 -7.411623898290291379e+01 -7.409186222315588566e+01 -7.408387155424843229e+01 -7.407675777150828367e+01 -7.402633699958998648e+01 -7.402290623507546741e+01 -7.399737057022123565e+01 -7.399147944868170157e+01 -7.398534841739956391e+01 -7.398109879497501140e+01 -7.392458721830548996e+01 -7.384656242670871507e+01 -7.340253425889216032e+01 -7.327969611702197028e+01 -7.319809808352579239e+01 -7.297421993519148486e+01 -7.296345362602842499e+01 -7.295056641429454203e+01 -7.282741911307056171e+01 -7.276295075325212736e+01
2.754617663999998740e+02 -7.473826429945317784e+01 -7.464221160666427579e+01 -7.464211664436035676e+01 -7.450008257000615686e+01 -7.432053443282624983e+01 -7.412032802658407604e+01 -7.411678091941183766e+01 -7.409264562375263097e+01 -7.408453938789163828e+01 -7.407733370680107043e+01 -7.402703307611882622e+01 -7.402347769936011446e+01 -7.399807449281705374e+01 -7.399164494545672710e+01 -7.398550124355091384e+01 -7.398126841802522335e+01 -7.392482241830438738e+01 -7.384681776700209355e+01 -7.340302727354446688e+01 -7.328117170373860745e+01 -7.319888877963715856e+01 -7.297622324269882199e+01 -7.296537894877272379e+01 -7.295253544743755469e+01 -7.282939111992374137e+01 -7.276417848205002770e+01
2.745712649999998689e+02 -7.473830240333307984e+01 -7.464220077219130189e+01 -7.464210266884253997e+01 -7.450007947088352012e+01 -7.432086391063037922e+01 -7.412099541543496173e+01 -7.411732409993628323e+01 -7.409343642136092001e+01 -7.408521258189675507e+01 -7.407791283045324349e+01 -7.402773389535532544e+01 -7.402405028320289659e+01 -7.399878036156243866e+01 -7.399180439259761499e+01 -7.398564928292904597e+01 -7.398143458561847297e+01 -7.392500753950531589e+01 -7.384707063453573994e+01 -7.340352006582678257e+01 -7.328255703519317876e+01 -7.319952995770552207e+01 -7.297823446603500486e+01 -7.296730867230029105e+01 -7.295451252659438524e+01 -7.283136989843269760e+01 -7.276501499351296331e+01
2.736807635999998638e+02 -7.473834193629026856e+01 -7.464218941029052701e+01 -7.464208809694315505e+01 -7.450007619306411755e+01 -7.432119268065542883e+01 -7.412166794339728426e+01 -7.411786851043028435e+01 -7.409423491312068677e+01 -7.408589134761510309e+01 -7.407849534004255077e+01 -7.402843994864991828e+01 -7.402462393771747884e+01 -7.399948856272425246e+01 -7.399195777447336297e+01 -7.398579280380602086e+01 -7.398159726589572927e+01 -7.392519712630794970e+01 -7.384732097949508045e+01 -7.340401269147029950e+01 -7.328396512070102631e+01 -7.320021506767487551e+01 -7.298025506214776215e+01 -7.296924781190563181e+01 -7.295649948599383094e+01 -7.283335830018408785e+01 -7.276587749754901324e+01
2.727902621999998587e+02 -7.473838292895264601e+01 -7.464217749643120214e+01 -7.464207290624364077e+01 -7.450007272361102650e+01 -7.432153127531391590e+01 -7.412234559311950477e+01 -7.411841410560205645e+01 -7.409504104591117368e+01 -7.408657569741380655e+01 -7.407908112872763695e+01 -7.402915120464253107e+01 -7.402519857405215475e+01 -7.400019916598074587e+01 -7.399210485026945605e+01 -7.398593163237002557e+01 -7.398175627623760420e+01 -7.392540971432363506e+01 -7.384756861990908305e+01 -7.340450500054281235e+01 -7.328538688599611817e+01 -7.320091548632112222e+01 -7.298228531513703388e+01 -7.297119614915359875e+01 -7.295849593887079720e+01 -7.283535704538357436e+01 -7.276688040981103711e+01
2.718997607999998536e+02 -7.473842542943737044e+01 -7.464216500492675266e+01 -7.464205707270147627e+01 -7.450006905792373857e+01 -7.432187497413197264e+01 -7.412302837176127923e+01 -7.411896077234933955e+01 -7.409585489075416831e+01 -7.408726567906765581e+01 -7.407967018516006874e+01 -7.402986767294470383e+01 -7.402577402546731378e+01 -7.400091211932330282e+01 -7.399224539529662081e+01 -7.398606564061232405e+01 -7.398191144409415188e+01 -7.392564113333379794e+01 -7.384781341569934909e+01 -7.340499687091710257e+01 -7.328680823734495675e+01 -7.320162267313558857e+01 -7.298432461212809130e+01 -7.297315275183164829e+01 -7.296050169570769128e+01 -7.283736521205439374e+01 -7.276793319092304557e+01
2.710092593999998485e+02 -7.473846950622723284e+01 -7.464215190648518217e+01 -7.464204056929369813e+01 -7.450006518718706161e+01 -7.432221588490322972e+01 -7.412371643022136425e+01 -7.411950852233212572e+01 -7.409667632136270754e+01 -7.408796107627730976e+01 -7.408026253720197474e+01 -7.403058908445122199e+01 -7.402635021498429069e+01 -7.400162774679425581e+01 -7.399237919570765598e+01 -7.398619446946385381e+01 -7.398206272392361882e+01 -7.392584331106129980e+01 -7.384805523975981600e+01 -7.340548823836908809e+01 -7.328816344600602406e+01 -7.320230040870069388e+01 -7.298637274360835647e+01 -7.297511673322932779e+01 -7.296251638307390408e+01 -7.283938221016600778e+01 -7.276889270882740846e+01
2.701187579999998434e+02 -7.473851521858591695e+01 -7.464213816998051243e+01 -7.464202336686273043e+01 -7.450006110092429878e+01 -7.432256494948434522e+01 -7.412440990381361416e+01 -7.412005740108430984e+01 -7.409750569809671106e+01 -7.408866227687308026e+01 -7.408085827642278787e+01 -7.403131586271273079e+01 -7.402692714859945511e+01 -7.400234580188993050e+01 -7.399250602305285440e+01 -7.398631814997260392e+01 -7.398220987825003192e+01 -7.392605933629256754e+01 -7.384829391013174416e+01 -7.340597909587442871e+01 -7.328955061435794960e+01 -7.320299838086000932e+01 -7.298843043165953759e+01 -7.297708986730161485e+01 -7.296454083522547762e+01 -7.284140920101526717e+01 -7.276991336868519511e+01
2.692282565999998383e+02 -7.473856260938265450e+01 -7.464212376840566776e+01 -7.464200544158958905e+01 -7.450005679047247042e+01 -7.432291776654869864e+01 -7.412510864890491291e+01 -7.412060719925713670e+01 -7.409834281808764445e+01 -7.408936909397917248e+01 -7.408145727912274481e+01 -7.403204779273080760e+01 -7.402750454613770614e+01 -7.400306646915660735e+01 -7.399262567952116854e+01 -7.398643654144197512e+01 -7.398235276792763671e+01 -7.392628619722458438e+01 -7.384852926540867202e+01 -7.340646923182437433e+01 -7.329093251495451966e+01 -7.320372514918052786e+01 -7.299049686812169568e+01 -7.297907118171525553e+01 -7.296657445332279224e+01 -7.284344519487123648e+01 -7.277097155115166061e+01
2.683377551999998332e+02 -7.473861175369974319e+01 -7.464210866638097741e+01 -7.464198676184135195e+01 -7.450005224661555303e+01 -7.432327461011284697e+01 -7.412581291240651638e+01 -7.412115800417707590e+01 -7.409918779404209488e+01 -7.409008159991250864e+01 -7.408205959920675809e+01 -7.403278489867480516e+01 -7.402808241600611439e+01 -7.400378994425621215e+01 -7.399273795209802529e+01 -7.398654936644931013e+01 -7.398249129785789080e+01 -7.392650122302508464e+01 -7.384876120124405929e+01 -7.340695858940534890e+01 -7.329229092804006029e+01 -7.320435732959106190e+01 -7.299257207473495157e+01 -7.298105951828934224e+01 -7.296861654861820057e+01 -7.284549016660787402e+01 -7.277194703431121070e+01
2.674472537999998281e+02 -7.473866270713418203e+01 -7.464209283192366229e+01 -7.464196730151381587e+01 -7.450004745908448456e+01 -7.432363506357695826e+01 -7.412652264746208175e+01 -7.412170969568541068e+01 -7.410004062355525889e+01 -7.409079978461252836e+01 -7.408266522971166523e+01 -7.403352723615469699e+01 -7.402866055711231752e+01 -7.400451599503612954e+01 -7.399284258692863148e+01 -7.398665660834326729e+01 -7.398262523825124504e+01 -7.392672716344796413e+01 -7.384898946896142036e+01 -7.340744705997528285e+01 -7.329365987549103068e+01 -7.320504100296304273e+01 -7.299465616686595126e+01 -7.298305646072583386e+01 -7.297066813952682196e+01 -7.284754466602629464e+01 -7.277300435046944926e+01
2.665567523999998230e+02 -7.473871553225075104e+01 -7.464207622677017184e+01 -7.464194702561947281e+01 -7.450004240842883974e+01 -7.432399932546513810e+01 -7.412723798257862029e+01 -7.412226227994121075e+01 -7.410090147443513331e+01 -7.409152383420709498e+01 -7.408327420365499449e+01 -7.403427507095371141e+01 -7.402923889522330114e+01 -7.400524491741467159e+01 -7.399293949857964492e+01 -7.398675838139828898e+01 -7.398275451059936358e+01 -7.392698733647469567e+01 -7.384921400755695231e+01 -7.340793471445094553e+01 -7.329515609276288046e+01 -7.320589942028466623e+01 -7.299675004326202554e+01 -7.298506511609323866e+01 -7.297273068452622624e+01 -7.284960983053295536e+01 -7.277442545556658615e+01
2.656662509999998179e+02 -7.473877031859358055e+01 -7.464205881563715650e+01 -7.464192590214575773e+01 -7.450003710872864815e+01 -7.432436735185305565e+01 -7.412795902596045039e+01 -7.412281576676170403e+01 -7.410177003631989123e+01 -7.409225336715846311e+01 -7.408388652655862927e+01 -7.403502762806675719e+01 -7.402981734410447245e+01 -7.400597665119396140e+01 -7.399302812592955547e+01 -7.398685350948176165e+01 -7.398287887613676617e+01 -7.392717141661063351e+01 -7.384943455281593572e+01 -7.340842109133359372e+01 -7.329634418155612252e+01 -7.320640990057287922e+01 -7.299885081154438637e+01 -7.298707404353682193e+01 -7.297479847148633780e+01 -7.285168049228246900e+01 -7.277506486189972179e+01
2.647757495999998127e+02 -7.473882712122077976e+01 -7.464204055877763722e+01 -7.464190389911738066e+01 -7.450003152568687881e+01 -7.432473905413813497e+01 -7.412868575283923178e+01 -7.412337002447866041e+01 -7.410264659231492601e+01 -7.409298873954141129e+01 -7.408450210882686804e+01 -7.403578565583889315e+01 -7.403039566892066148e+01 -7.400671137292125934e+01 -7.399310847810791358e+01 -7.398694279395208184e+01 -7.398299815659486001e+01 -7.392739187749762664e+01 -7.384965090035474589e+01 -7.340890628988607602e+01 -7.329765338802432950e+01 -7.320702612116608066e+01 -7.300096085818123015e+01 -7.298909366830906720e+01 -7.297687638400746835e+01 -7.285376164559572487e+01 -7.277604434048502924e+01
2.638852481999998076e+02 -7.473888602021966676e+01 -7.464202141258422785e+01 -7.464188098075823063e+01 -7.450002565370954244e+01 -7.432511464360921138e+01 -7.412941835741152374e+01 -7.412392513793527371e+01 -7.410353113707169825e+01 -7.409372988935099613e+01 -7.408512104444618274e+01 -7.403654898961207209e+01 -7.403097385312936751e+01 -7.400744881633234229e+01 -7.399318029024274779e+01 -7.398702581847190629e+01 -7.398311222414326949e+01 -7.392761350867512249e+01 -7.384986295173570170e+01 -7.340939034477682412e+01 -7.329896775432419531e+01 -7.320768508872183133e+01 -7.300307978035981193e+01 -7.299112172392915454e+01 -7.297896375920339551e+01 -7.285585217743432906e+01 -7.277707360173185691e+01
2.629947467999998025e+02 -7.473894708649245899e+01 -7.464200133492380473e+01 -7.464185711043283789e+01 -7.450001947939271929e+01 -7.432549356730142165e+01 -7.413015685326796245e+01 -7.412448102789349491e+01 -7.410442360876902512e+01 -7.409447683076400892e+01 -7.408574328258448816e+01 -7.403731762680457962e+01 -7.403155170264621177e+01 -7.400818951331561379e+01 -7.399324330981727371e+01 -7.398710243425742306e+01 -7.398322087839814287e+01 -7.392784114737054324e+01 -7.385007044497316997e+01 -7.340987300997079501e+01 -7.330027495792003833e+01 -7.320833834355700276e+01 -7.300520717296902262e+01 -7.299315735419860118e+01 -7.298105995041471772e+01 -7.285795160193920594e+01 -7.277811987548419381e+01
2.621042453999997974e+02 -7.473901038878581460e+01 -7.464198028354032033e+01 -7.464183225558353740e+01 -7.450001299384496178e+01 -7.432587606844809613e+01 -7.413090119189817528e+01 -7.412503758117587438e+01 -7.410532385433589297e+01 -7.409522939176846990e+01 -7.408636871261488466e+01 -7.403809142079751382e+01 -7.403212896630572004e+01 -7.400893305369875463e+01 -7.399329729287650537e+01 -7.398717248463313467e+01 -7.398332391125792640e+01 -7.392807011331355227e+01 -7.385027319443348404e+01 -7.341035403446271346e+01 -7.330156999426246500e+01 -7.320900145156839756e+01 -7.300734264109121341e+01 -7.299520029144125033e+01 -7.298316471344350020e+01 -7.286005963763805937e+01 -7.277919168114374315e+01
