1.180000000000000000e+02 -1.053863841058879869e+00
1.170000000000000000e+02 -1.051241556189979276e+00
1.160000000000000000e+02 -1.048561797420706654e+00
1.150000000000000000e+02 -1.045822932824293838e+00
1.140000000000000000e+02 -1.043023511601036457e+00
1.130000000000000000e+02 -1.040162850044451304e+00
1.120000000000000000e+02 -1.037239257446086915e+00
1.110000000000000000e+02 -1.034251327702352174e+00
1.100000000000000000e+02 -1.031197602671254820e+00
1.090000000000000000e+02 -1.028076522900783996e+00
1.080000000000000000e+02 -1.024886638095300784e+00
1.070000000000000000e+02 -1.021626293023420784e+00
1.060000000000000000e+02 -1.018293677507153383e+00
1.050000000000000000e+02 -1.014887326807602408e+00
1.040000000000000000e+02 -1.011405099762591631e+00
1.030000000000000000e+02 -1.007845563750291218e+00
1.020000000000000000e+02 -1.004206558618280454e+00
1.010000000000000000e+02 -1.000486127356989829e+00
1.000000000000000000e+02 -9.966822459274602419e-01
9.900000000000000000e+01 -9.927927351873552242e-01
9.800000000000000000e+01 -9.888154234597986703e-01
9.700000000000000000e+01 -9.847479994978084461e-01
9.600000000000000000e+01 -9.805880561910825799e-01
9.500000000000000000e+01 -9.763331208336810674e-01
9.400000000000000000e+01 -9.719805872829136995e-01
9.300000000000000000e+01 -9.675277659820514797e-01
9.200000000000000000e+01 -9.629718498320254394e-01
9.100000000000000000e+01 -9.583098978110964339e-01
9.000000000000000000e+01 -9.535388242246580770e-01
8.900000000000000000e+01 -9.486555107117146113e-01
8.800000000000000000e+01 -9.436565471442805997e-01
8.700000000000000000e+01 -9.385384587861080874e-01
8.600000000000000000e+01 -9.332975523557138775e-01
8.500000000000000000e+01 -9.279300738813581750e-01
8.400000000000000000e+01 -9.224319331849526460e-01
8.300000000000000000e+01 -9.167989089691775950e-01
8.200000000000000000e+01 -9.110265451762886713e-01
8.100000000000000000e+01 -9.051101766060689613e-01
8.000000000000000000e+01 -8.990448712700501721e-01
7.900000000000000000e+01 -8.928254134181974333e-01
7.800000000000000000e+01 -8.864463211500158701e-01
7.700000000000000000e+01 -8.799017639765404075e-01
7.600000000000000000e+01 -8.731855882445105355e-01
7.500000000000000000e+01 -8.662912444359388564e-01
7.400000000000000000e+01 -8.592118015194420977e-01
7.300000000000000000e+01 -8.519398683025934949e-01
7.200000000000000000e+01 -8.444675684880409428e-01
7.100000000000000000e+01 -8.367865030264598492e-01
7.000000000000000000e+01 -8.288876656903919615e-01
6.900000000000000000e+01 -8.207614859299501298e-01
6.800000000000000000e+01 -8.123975974021236945e-01
6.700000000000000000e+01 -8.037849254061329995e-01
6.600000000000000000e+01 -7.949115522333483064e-01
6.500000000000000000e+01 -7.857646178960738803e-01
6.400000000000000000e+01 -7.763302335490906980e-01
6.300000000000000000e+01 -7.665934200341903981e-01
6.200000000000000000e+01 -7.565379481545857487e-01
6.100000000000000000e+01 -7.461461984539082826e-01
6.000000000000000000e+01 -7.353991222750129175e-01
5.900000000000000000e+01 -7.242759892939469868e-01
5.800000000000000000e+01 -7.127542879994841485e-01
5.700000000000000000e+01 -7.008095216866883082e-01
5.600000000000000000e+01 -6.884150531475601298e-01
5.500000000000000000e+01 -6.755418607533728581e-01
5.400000000000000000e+01 -6.621583812668475622e-01
5.300000000000000000e+01 -6.482301622913287931e-01
5.200000000000000000e+01 -6.337197321826711915e-01
5.100000000000000000e+01 -6.185861905169214303e-01
5.000000000000000000e+01 -6.027850276136564878e-01
